KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
8205011002,4,石岡市,旭台二丁目,0,,,758,374,384,301
8205011003,4,石岡市,旭台三丁目,0,,,900,468,432,409
82050120,3,石岡市,東光台,0,,,3007,1505,1502,1419
8205012001,4,石岡市,東光台一丁目,0,,,638,313,325,278
8205012002,4,石岡市,東光台二丁目,0,,,476,215,261,201
8205012003,4,石岡市,東光台三丁目,0,,,490,255,235,225
8205012004,4,石岡市,東光台四丁目,0,,,664,352,312,356
8205012005,4,石岡市,東光台五丁目,0,,,739,370,369,359
82050130,3,石岡市,貝地,0,,,768,390,378,334
8205013001,4,石岡市,貝地一丁目,0,,,325,176,149,126
8205013002,4,石岡市,貝地二丁目,0,,,443,214,229,208
82050140,3,石岡市,茨城,0,,,1345,676,669,604
8205014001,4,石岡市,茨城一丁目,0,,,434,227,207,207
8205014002,4,石岡市,茨城二丁目,0,,,498,230,268,212
8205014003,4,石岡市,茨城三丁目,0,,,413,219,194,185
82050150,3,石岡市,田島,0,,,181,88,93,61
8205015001,4,石岡市,田島一丁目,0,,,132,61,71,40
8205015002,4,石岡市,田島二丁目,0,,,49,27,22,21
82050160,2,石岡市,正上内,0,,,722,354,368,300
82050170,2,石岡市,荒金,0,,,84,40,44,31
82050180,2,石岡市,行里川,0,,,635,315,320,199
82050190,2,石岡市,東府中,0,,,389,193,196,129
82050200,2,石岡市,八軒台,0,,,264,140,124,130
82050210,2,石岡市,泉町,0,,,220,107,113,117
82050220,2,石岡市,杉の井,0,,,221,110,111,78
82050230,3,石岡市,杉並,0,,,984,500,484,397
8205023001,4,石岡市,杉並一丁目,0,,,338,172,166,142
8205023002,4,石岡市,杉並二丁目,0,,,133,65,68,54
8205023003,4,石岡市,杉並三丁目,0,,,168,81,87,57
8205023004,4,石岡市,杉並四丁目,0,,,345,182,163,144
82050240,2,石岡市,並木,0,,,112,65,47,47
82050251,3,石岡市,南台,0,,,4075,1994,2081,1616
8205025101,4,石岡市,南台一丁目,0,,,1425,695,730,558
8205025102,4,石岡市,南台二丁目,0,,,648,317,331,269
8205025103,4,石岡市,南台三丁目,0,,,1446,700,746,559
8205025104,4,石岡市,南台四丁目,0,,,556,282,274,230
82050252,2,石岡市,大谷津,0,,,270,123,147,84
82050253,3,石岡市,石岡,0,,,5545,2741,2804,2408
8205025301,4,石岡市,石岡旧泉町,0,,,1783,867,916,769
8205025302,4,石岡市,石岡水久保,0,,,242,115,127,96
8205025303,4,石岡市,石岡宮下町,0,,,3,1,2,2
8205025304,4,石岡市,石岡幸町,0,,,6,3,3,3
8205025305,4,石岡市,石岡山王台,0,,,419,210,209,199
8205025306,4,石岡市,石岡東之辻,0,,,1360,667,693,548
8205025307,4,石岡市,石岡大和町,0,,,1158,586,572,518
8205025308,4,石岡市,石岡東町,0,,,426,223,203,228
8205025311,4,石岡市,石岡田崎,0,,,83,42,41,33
8205025321,4,石岡市,石岡旧行里川,0,,,65,27,38,12
8205025322,4,石岡市,石岡中谷津,0,,,-,-,-,-
8205025324,4,石岡市,石岡旧荒金,0,,,-,-,-,-
8205025325,4,石岡市,石岡旧出し山,0,,,-,-,-,-
8205025326,4,石岡市,石岡駒潜東,0,,,-,-,-,-
82050254,3,石岡市,石岡,0,,,598,312,286,290
8205025401,4,石岡市,石岡一丁目,0,,,203,101,102,101
8205025402,4,石岡市,石岡二丁目,0,,,395,211,184,189
82050260,2,石岡市,染谷,0,,,633,329,304,215
82050270,2,石岡市,村上,0,,,183,91,92,63
82050280,2,石岡市,高浜,0,,,1090,521,569,432
82050290,2,石岡市,中津川,0,,,295,146,149,106
82050300,2,石岡市,北根本,0,,,225,111,114,83
82050310,2,石岡市,東田中,0,,,790,380,410,307
82050330,2,石岡市,東大橋,0,,,1296,642,654,511
82050340,2,石岡市,小井戸,0,,,133,67,66,44
82050350,2,石岡市,三村,0,,,1952,961,991,578
82050360,2,石岡市,石川,0,,,621,314,307,207
82050370,2,石岡市,井関,0,,,551,279,272,197
82050380,2,石岡市,,0,,,-,-,-,-
82050390,2,石岡市,柏原,0,,,-,-,-,-
82050400,2,石岡市,栄松,0,,,134,62,72,50
82050410,2,石岡市,半の木,0,,,346,163,183,76
82050420,2,石岡市,碁石沢,0,,,153,71,82,56
82050430,2,石岡市,根当,0,,,317,138,179,104
82050440,2,石岡市,池の台,0,,,350,146,204,149
82050450,2,石岡市,大砂,0,,,475,194,281,130
82050460,2,石岡市,柿岡,0,,,3902,1930,1972,1463
82050470,2,石岡市,金指,0,,,148,73,75,48
82050480,2,石岡市,片野,0,,,454,218,236,144
82050490,2,石岡市,小幡,0,,,1366,701,665,468
82050500,2,石岡市,須釜,0,,,340,181,159,114
82050510,2,石岡市,細谷,0,,,163,81,82,54
82050520,2,石岡市,上青柳,0,,,110,54,56,39
82050530,2,石岡市,下青柳,0,,,329,156,173,103
82050540,2,石岡市,加生野,0,,,187,85,102,61
82050560,2,石岡市,鯨岡,0,,,251,138,113,77
82050570,2,石岡市,小山田,0,,,68,32,36,20
82050580,2,石岡市,小屋,0,,,361,184,177,123
82050581,2,石岡市,小屋,0,,,93,48,45,40
82050582,2,石岡市,小屋,0,,,23,11,12,9
82050590,2,石岡市,上曽,0,,,313,154,159,106
82050591,2,石岡市,上曽,0,,,302,161,141,104
82050592,2,石岡市,上曽,0,,,75,40,35,29
82050600,2,石岡市,小倉,0,,,444,195,249,119
82050610,2,石岡市,吉生,0,,,560,284,276,191
82050620,2,石岡市,大増,0,,,549,276,273,190
82050630,2,石岡市,大塚,0,,,467,241,226,164
82050640,2,石岡市,太田,0,,,294,143,151,102
82050650,2,石岡市,中戸,0,,,281,141,140,93
82050660,2,石岡市,小見,0,,,395,197,198,127
82050670,2,石岡市,瓦谷,0,,,788,405,383,268
82050680,2,石岡市,宇治会,0,,,503,259,244,159
82050690,2,石岡市,部原,0,,,619,268,351,61
82050700,2,石岡市,野田,0,,,66,34,32,21
82050710,2,石岡市,佐久,0,,,121,60,61,39
82050720,2,石岡市,小塙,0,,,162,86,76,64
82050730,2,石岡市,柴間,0,,,94,51,43,35
82050740,2,石岡市,山崎,0,,,2966,1504,1462,1129
82050750,2,石岡市,宮ケ崎,0,,,194,90,104,78
82050760,2,石岡市,真家,0,,,1344,657,687,476
82050770,2,石岡市,東成井,0,,,1538,783,755,553
82050780,2,石岡市,根小屋,0,,,386,193,193,111
82050790,2,石岡市,下林,0,,,1911,960,951,697
82050800,2,石岡市,嘉良寿理,0,,,87,42,45,29
82050810,2,石岡市,片岡,0,,,172,94,78,59
82050820,2,石岡市,浦須,0,,,126,63,63,47
82050830,2,石岡市,上林,0,,,260,128,132,81
82050840,2,石岡市,半田,0,,,554,287,267,149
82050850,2,石岡市,川又,0,,,521,258,263,182
82050860,2,石岡市,月岡,0,,,294,145,149,90
82050871,2,石岡市,青田,0,,,108,59,49,34
82050880,2,石岡市,弓弦,0,,,82,42,40,30
82050881,2,石岡市,弓弦,0,,,60,36,24,17
82050891,2,石岡市,柴内,0,,,158,77,81,52
82050901,2,石岡市,辻,0,,,69,31,38,21
82050902,2,石岡市,辻,0,,,14,7,7,7
82050911,2,石岡市,菖蒲沢,0,,,115,51,64,36
82050920,2,石岡市,小野越,0,,,26,14,12,9
82050930,2,石岡市,仏生寺,0,,,71,36,35,23
82050940,2,石岡市,龍明,0,,,67,38,29,29
82050950,2,石岡市,芦穂中部,0,,,7,4,3,3
82050960,2,石岡市,朝日,0,,,15,9,6,6
8207,1,結城市,,0,,,50645,25441,25204,19328
82070011,2,結城市,国府町,0,,,69,38,31,39
82070012,2,結城市,大橋町,0,,,48,25,23,18
82070013,3,結城市,新福寺,0,,,2938,1503,1435,1234
8207001301,4,結城市,新福寺一丁目,0,,,673,359,314,306
8207001302,4,結城市,新福寺二丁目,0,,,476,233,243,166
8207001303,4,結城市,新福寺三丁目,0,,,678,344,334,267
8207001304,4,結城市,新福寺四丁目,0,,,237,108,129,82
8207001305,4,結城市,新福寺五丁目,0,,,446,222,224,227
8207001306,4,結城市,新福寺六丁目,0,,,428,237,191,186
82070014,3,結城市,中央町,0,,,557,289,268,250
8207001401,4,結城市,中央町一丁目,0,,,366,181,185,145
8207001402,4,結城市,中央町二丁目,0,,,191,108,83,105
82070015,3,結城市,下り松,0,,,813,417,396,333
8207001503,4,結城市,下り松三丁目,0,,,437,230,207,179
8207001504,4,結城市,下り松四丁目,0,,,174,85,89,67
8207001506,4,結城市,下り松六丁目,0,,,202,102,100,87
82070016,2,結城市,城南町,0,,,426,224,202,172
82070017,3,結城市,大字結城,0,,,25618,12786,12832,10213
8207001700,4,結城市,大字結城大谷瀬町,0,,,208,108,100,76
8207001701,4,結城市,大字結城御朱印町,0,,,103,48,55,46
8207001702,4,結城市,大字結城神明町,0,,,615,305,310,221
8207001703,4,結城市,大字結城玉岡町,0,,,165,84,81,70
8207001704,4,結城市,大字結城鍛治町,0,,,411,196,215,176
8207001705,4,結城市,大字結城石町,0,,,130,64,66,69
8207001706,4,結城市,大字結城紺屋町,0,,,179,95,84,94
8207001707,4,結城市,大字結城松木合,0,,,824,427,397,347
8207001708,4,結城市,大字結城西の宮,0,,,579,275,304,239
8207001709,4,結城市,大字結城西町,0,,,380,195,185,195
8207001710,4,結城市,大字結城大町,0,,,202,104,98,85
8207001711,4,結城市,大字結城立町,0,,,725,378,347,327
8207001712,4,結城市,大字結城浦町,0,,,220,105,115,89
8207001713,4,結城市,大字結城白銀町,0,,,712,336,376,342
8207001714,4,結城市,大字結城肝入町,0,,,114,59,55,54
8207001715,4,結城市,大字結城国府町,0,,,98,55,43,54
8207001716,4,結城市,大字結城栄町,0,,,1160,576,584,465
8207001717,4,結城市,大字結城四ツ京,0,,,2842,1438,1404,1119
8207001718,4,結城市,大字結城富士見町,0,,,925,484,441,411
8207001719,4,結城市,大字結城逆井,0,,,1067,560,507,405
8207001720,4,結城市,大字結城上の宮,0,,,163,77,86,23
8207001721,4,結城市,大字結城上海道,0,,,359,125,234,62
8207001722,4,結城市,大字結城戸野町,0,,,604,292,312,239
8207001723,4,結城市,大字結城本町,0,,,888,432,456,332
8207001724,4,結城市,大字結城曽我殿台,0,,,347,172,175,125
8207001725,4,結城市,大字結城陣屋町,0,,,44,20,24,20
8207001726,4,結城市,大字結城永横町,0,,,135,69,66,50
8207001727,4,結城市,大字結城塔の下,0,,,451,219,232,202
8207001728,4,結城市,大字結城番匠町,0,,,176,82,94,67
8207001729,4,結城市,大字結城大切町,0,,,99,47,52,32
8207001730,4,結城市,大字結城新福寺,0,,,317,176,141,165
8207001731,4,結城市,大字結城見晴町,0,,,353,164,189,150
8207001732,4,結城市,大字結城戸張町,0,,,137,69,68,52
8207001733,4,結城市,大字結城観音町,0,,,264,131,133,125
8207001735,4,結城市,大字結城人手町,0,,,189,94,95,62
8207001736,4,結城市,大字結城鉄砲宿,0,,,129,64,65,45
8207001737,4,結城市,大字結城上小塙,0,,,279,142,137,84
8207001738,4,結城市,大字結城宮の下,0,,,131,66,65,54
8207001739,4,結城市,大字結城下小塙,0,,,204,105,99,68
8207001740,4,結城市,大字結城見晴町一丁目,0,,,730,361,369,296
8207001741,4,結城市,大字結城下り松,0,,,3107,1525,1582,1251
8207001742,4,結城市,大字結城辻堂,0,,,134,71,63,46
8207001744,4,結城市,大字結城川木谷,0,,,222,115,107,96
8207001745,4,結城市,大字結城大橋町,0,,,486,272,214,233
8207001747,4,結城市,大字結城繁昌塚,0,,,1507,727,780,513
8207001748,4,結城市,大字結城城南町二丁目,0,,,67,33,34,24
8207001749,4,結城市,大字結城公達,0,,,1661,827,834,641
8207001750,4,結城市,大字結城城の内,0,,,776,417,359,272
82070020,3,結城市,みどり町,0,,,763,399,364,317
8207002001,4,結城市,みどり町一丁目,0,,,461,234,227,180
8207002002,4,結城市,みどり町二丁目,0,,,302,165,137,137
82070030,3,結城市,富士見町,0,,,286,140,146,123
8207003003,4,結城市,富士見町三丁目,0,,,96,44,52,39
8207003004,4,結城市,富士見町四丁目,0,,,190,96,94,84
82070040,2,結城市,大字五助,0,,,331,164,167,117
82070050,2,結城市,大字大谷瀬,0,,,201,101,100,83
82070060,3,結城市,川木谷,0,,,599,314,285,251
8207006001,4,結城市,川木谷一丁目,0,,,259,131,128,101
8207006002,4,結城市,川木谷二丁目,0,,,340,183,157,150
82070070,3,結城市,大字小田林,0,,,2037,1036,1001,732
8207007001,4,結城市,大字小田林本田,0,,,244,123,121,91
8207007002,4,結城市,大字小田林立の山西,0,,,282,142,140,105
8207007003,4,結城市,大字小田林立の山南,0,,,144,74,70,59
8207007004,4,結城市,大字小田林立の山東,0,,,182,99,83,70
8207007005,4,結城市,大字小田林仁軒地,0,,,104,48,56,34
8207007006,4,結城市,大字小田林猿内,0,,,224,114,110,77
8207007007,4,結城市,大字小田林古新田,0,,,208,112,96,73
8207007008,4,結城市,大字小田林寺内,0,,,102,51,51,34
8207007009,4,結城市,大字小田林黒田,0,,,99,48,51,32
8207007010,4,結城市,大字小田林善長寺,0,,,81,47,34,28
8207007011,4,結城市,大字小田林下の宮,0,,,79,35,44,28
8207007012,4,結城市,大字小田林立の山北,0,,,288,143,145,101
82070080,2,結城市,大字結城作,0,,,849,445,404,357
82070090,3,結城市,大字小森,0,,,580,296,284,204
8207009001,4,結城市,大字小森,0,,,375,194,181,135
8207009002,4,結城市,大字小森慶福,0,,,89,42,47,32
8207009003,4,結城市,大字小森宮崎,0,,,116,60,56,37
82070100,2,結城市,大字久保田,0,,,428,205,223,157
82070110,2,結城市,大字鹿窪,0,,,1676,826,850,642
82070120,2,結城市,大字林,0,,,371,162,209,167
82070130,3,結城市,大字中,0,,,598,290,308,219
8207013001,4,結城市,大字中泉,0,,,70,36,34,25
8207013002,4,結城市,大字中,0,,,528,254,274,194
82070141,2,結城市,新矢畑,0,,,-,-,-,-
82070142,2,結城市,大字新堤仲通り,0,,,3,2,1,2
82070143,2,結城市,大字若宮,0,,,1,1,-,1
82070144,2,結城市,大字矢畑,0,,,127,64,63,41
82070150,3,結城市,大字上山川,0,,,2845,1413,1432,890
8207015001,4,結城市,大字上山川片蓋,0,,,278,132,146,97
8207015002,4,結城市,大字上山川中坪,0,,,194,100,94,61
8207015003,4,結城市,大字上山川北坪,0,,,226,117,109,68
8207015004,4,結城市,大字上山川古山,0,,,102,46,56,26
8207015005,4,結城市,大字上山川東坪,0,,,152,79,73,46
8207015006,4,結城市,大字上山川瓦塚,0,,,96,45,51,23
8207015007,4,結城市,大字上山川西坪,0,,,323,169,154,110
8207015008,4,結城市,大字上山川皿窪,0,,,19,11,8,5
8207015009,4,結城市,大字上山川平間,0,,,149,69,80,43
8207015010,4,結城市,大字上山川芝崎,0,,,277,135,142,76
8207015011,4,結城市,大字上山川南宿,0,,,139,65,74,43
8207015012,4,結城市,大字上山川馬場,0,,,150,71,79,41
8207015013,4,結城市,大字上山川先城谷,0,,,174,86,88,57
8207015014,4,結城市,大字上山川我里内,0,,,83,43,40,28
8207015015,4,結城市,大字上山川河岸,0,,,195,104,91,65
8207015016,4,結城市,大字上山川追立,0,,,59,29,30,24
8207015017,4,結城市,大字上山川前法内,0,,,125,65,60,40
8207015018,4,結城市,大字上山川原,0,,,104,47,57,37
82070160,2,結城市,大字山王,0,,,370,179,191,116
82070170,2,結城市,大字古宿新田,0,,,163,79,84,58
82070180,2,結城市,大字今宿,0,,,500,260,240,172
82070190,2,結城市,大字粕礼,0,,,413,202,211,131
82070200,2,結城市,大字芳賀崎,0,,,240,123,117,74
82070210,2,結城市,大字水海道,0,,,169,84,85,46
82070220,2,結城市,大字浜野辺,0,,,201,98,103,73
82070230,2,結城市,大字山川新宿,0,,,897,463,434,307
82070241,2,結城市,大字善右衛門新田,0,,,47,22,25,12
82070242,2,結城市,大字新宿新田,0,,,213,116,97,66
82070250,3,結城市,大字武井,0,,,570,286,284,174
8207025001,4,結城市,大字武井武井南,0,,,217,114,103,60
8207025002,4,結城市,大字武井大戦防,0,,,115,59,56,37
8207025003,4,結城市,大字武井武井上,0,,,72,33,39,24
8207025004,4,結城市,大字武井武井下,0,,,166,80,86,53
82070260,3,結城市,大字江川新宿,0,,,397,218,179,123
8207026001,4,結城市,大字江川新宿大戦防,0,,,192,102,90,62
8207026002,4,結城市,大字江川新宿江川大町西,0,,,205,116,89,61
82070270,3,結城市,大字北南茂呂,0,,,470,234,236,161
8207027002,4,結城市,大字北南茂呂北茂呂,0,,,217,103,114,76
8207027003,4,結城市,大字北南茂呂南茂呂,0,,,253,131,122,85
82070280,3,結城市,大字東茂呂,0,,,717,368,349,218
8207028001,4,結城市,大字東茂呂蓮縄田,0,,,220,110,110,64
8207028002,4,結城市,大字東茂呂一ツ木,0,,,97,50,47,29
8207028003,4,結城市,大字東茂呂前新田,0,,,95,47,48,28
8207028004,4,結城市,大字東茂呂東茂呂,0,,,150,71,79,53
8207028005,4,結城市,大字東茂呂出山,0,,,155,90,65,44
82070290,2,結城市,大字七五三場,0,,,504,229,275,108
82070300,3,結城市,大字上成,0,,,295,151,144,109
8207030001,4,結城市,大字上成上成,0,,,119,62,57,37
8207030002,4,結城市,大字上成上成西,0,,,176,89,87,72
82070310,3,結城市,大字田間,0,,,1041,516,525,385
8207031001,4,結城市,大字田間田間上,0,,,174,85,89,74
8207031002,4,結城市,大字田間田間中,0,,,271,122,149,99
8207031003,4,結城市,大字田間田間下,0,,,281,146,135,98
8207031004,4,結城市,大字田間武井上,0,,,120,63,57,38
8207031005,4,結城市,大字田間新田間町,0,,,195,100,95,76
82070320,3,結城市,大字大木,0,,,912,488,424,322
8207032001,4,結城市,大字大木大木北,0,,,392,210,182,138
8207032002,4,結城市,大字大木大木東,0,,,257,138,119,96
8207032003,4,結城市,大字大木大木西,0,,,263,140,123,88
82070330,3,結城市,大字江川大町,0,,,362,185,177,111
8207033001,4,結城市,大字江川大町江川大町東,0,,,189,100,89,53
8207033003,4,結城市,大字江川大町大戦防,0,,,173,85,88,58
8208,1,龍ケ崎市,,0,,,76420,37995,38425,32158
82080010,2,龍ケ崎市,愛戸町,0,,,321,176,145,177
82080020,2,龍ケ崎市,泉町,0,,,268,133,135,102
82080030,2,龍ケ崎市,板橋町,0,,,302,187,115,150
82080040,2,龍ケ崎市,入地町,0,,,435,208,227,165
82080050,2,龍ケ崎市,薄倉町,0,,,182,87,95,65
82080060,2,龍ケ崎市,大塚町,0,,,175,88,87,66
82080070,2,龍ケ崎市,大留町,0,,,21,9,12,6
82080081,3,龍ケ崎市,藤ケ丘,0,,,5080,2598,2482,1797
8208008101,4,龍ケ崎市,藤ケ丘一丁目,0,,,617,390,227,154
8208008102,4,龍ケ崎市,藤ケ丘二丁目,0,,,411,215,196,159
8208008103,4,龍ケ崎市,藤ケ丘三丁目,0,,,445,226,219,184
8208008104,4,龍ケ崎市,藤ケ丘四丁目,0,,,760,366,394,268
8208008105,4,龍ケ崎市,藤ケ丘五丁目,0,,,796,364,432,316
8208008106,4,龍ケ崎市,藤ケ丘六丁目,0,,,906,460,446,309
8208008107,4,龍ケ崎市,藤ケ丘七丁目,0,,,1145,577,568,407
82080082,3,龍ケ崎市,松ケ丘,0,,,3679,1825,1854,1566
8208008201,4,龍ケ崎市,松ケ丘一丁目,0,,,1102,552,550,468
8208008202,4,龍ケ崎市,松ケ丘二丁目,0,,,1004,482,522,434
8208008203,4,龍ケ崎市,松ケ丘三丁目,0,,,998,503,495,335
8208008204,4,龍ケ崎市,松ケ丘四丁目,0,,,575,288,287,329
82080083,3,龍ケ崎市,中里,0,,,152,43,109,18
8208008301,4,龍ケ崎市,中里一丁目,0,,,108,22,86,1
8208008302,4,龍ケ崎市,中里二丁目,0,,,-,-,-,-
8208008303,4,龍ケ崎市,中里三丁目,0,,,44,21,23,17
82080084,2,龍ケ崎市,貝原塚町,0,,,1344,687,657,445
82080090,2,龍ケ崎市,上町,0,,,905,482,423,399
82080101,2,龍ケ崎市,門倉新田町,0,,,3,2,1,1
82080102,2,龍ケ崎市,川原代町,0,,,3233,1566,1667,1301
82080110,2,龍ケ崎市,上大徳新町,0,,,339,167,172,136
82080120,2,龍ケ崎市,北方町,0,,,216,104,112,76
82080130,2,龍ケ崎市,高作町,0,,,41,17,24,15
82080140,2,龍ケ崎市,小通幸谷町,0,,,934,466,468,438
82080150,2,龍ケ崎市,米町,0,,,809,416,393,422
82080160,3,龍ケ崎市,向陽台,0,,,-,-,-,-
8208016001,4,龍ケ崎市,向陽台一丁目,0,,,-,-,-,-
8208016002,4,龍ケ崎市,向陽台二丁目,0,,,-,-,-,-
8208016003,4,龍ケ崎市,向陽台三丁目,0,,,-,-,-,-
8208016004,4,龍ケ崎市,向陽台四丁目,0,,,-,-,-,-
8208016005,4,龍ケ崎市,向陽台五丁目,0,,,-,-,-,-
82080170,2,龍ケ崎市,栄町,0,,,356,167,189,159
82080181,3,龍ケ崎市,佐貫,0,,,3470,1767,1703,1798
8208018101,4,龍ケ崎市,佐貫一丁目,0,,,423,211,212,225
8208018102,4,龍ケ崎市,佐貫二丁目,0,,,854,423,431,408
8208018103,4,龍ケ崎市,佐貫三丁目,0,,,786,401,385,451
8208018104,4,龍ケ崎市,佐貫四丁目,0,,,1407,732,675,714
82080182,2,龍ケ崎市,佐貫町,0,,,4004,2012,1992,1890
82080190,2,龍ケ崎市,佐沼町,0,,,222,112,110,88
82080200,2,龍ケ崎市,下町,0,,,883,423,460,403
82080210,2,龍ケ崎市,庄兵衛新田町,0,,,45,19,26,15
82080220,2,龍ケ崎市,城下,0,,,75,44,31,30
82080230,2,龍ケ崎市,新町,0,,,1135,552,583,520
82080240,2,龍ケ崎市,直鮒,0,,,692,336,356,295
82080250,2,龍ケ崎市,須藤堀町,0,,,274,129,145,110
82080260,2,龍ケ崎市,砂町,0,,,998,510,488,474
82080270,2,龍ケ崎市,田町,0,,,225,130,95,105
82080280,2,龍ケ崎市,大徳町,0,,,2072,1018,1054,819
82080290,2,龍ケ崎市,高須町,0,,,174,90,84,61
82080300,2,龍ケ崎市,高砂,0,,,550,273,277,214
82080310,2,龍ケ崎市,出し山町,0,,,1318,845,473,713
82080320,2,龍ケ崎市,豊田町,0,,,158,81,77,63
82080330,2,龍ケ崎市,長沖町,0,,,241,122,119,80
82080340,2,龍ケ崎市,長沖新田町,0,,,163,71,92,67
82080350,2,龍ケ崎市,長峰町,0,,,247,119,128,97
82080360,2,龍ケ崎市,奈戸岡,0,,,422,184,238,210
82080370,2,龍ケ崎市,馴馬町,0,,,1583,767,816,626
82080380,2,龍ケ崎市,馴柴町,0,,,403,158,245,95
82080390,2,龍ケ崎市,塗戸町,0,,,380,199,181,142
82080400,2,龍ケ崎市,根町,0,,,955,496,459,445
82080410,2,龍ケ崎市,羽黒町,0,,,91,45,46,31
82080421,3,龍ケ崎市,城ノ内,0,,,3669,1786,1883,1365
8208042101,4,龍ケ崎市,城ノ内一丁目,0,,,712,333,379,283
8208042102,4,龍ケ崎市,城ノ内二丁目,0,,,546,266,280,214
8208042103,4,龍ケ崎市,城ノ内三丁目,0,,,957,469,488,342
8208042104,4,龍ケ崎市,城ノ内四丁目,0,,,746,370,376,280
8208042105,4,龍ケ崎市,城ノ内五丁目,0,,,708,348,360,246
82080422,2,龍ケ崎市,羽原町,0,,,403,206,197,143
82080430,2,龍ケ崎市,半田町,0,,,425,200,225,128
82080440,2,龍ケ崎市,稗柄町,0,,,32,18,14,11
82080450,2,龍ケ崎市,姫宮町,0,,,830,422,408,413
82080461,3,龍ケ崎市,久保台,0,,,3200,1536,1664,1297
8208046101,4,龍ケ崎市,久保台一丁目,0,,,389,192,197,149
8208046102,4,龍ケ崎市,久保台二丁目,0,,,433,219,214,167
8208046103,4,龍ケ崎市,久保台三丁目,0,,,792,388,404,311
8208046104,4,龍ケ崎市,久保台四丁目,0,,,1586,737,849,670
82080462,2,龍ケ崎市,別所町,0,,,72,36,36,29
82080470,3,龍ケ崎市,松葉,0,,,3456,1652,1804,1450
8208047001,4,龍ケ崎市,松葉一丁目,0,,,925,429,496,423
8208047002,4,龍ケ崎市,松葉二丁目,0,,,369,176,193,129
8208047003,4,龍ケ崎市,松葉三丁目,0,,,527,272,255,227
8208047004,4,龍ケ崎市,松葉四丁目,0,,,388,184,204,161
8208047005,4,龍ケ崎市,松葉五丁目,0,,,581,279,302,242
8208047006,4,龍ケ崎市,松葉六丁目,0,,,666,312,354,268
82080480,2,龍ケ崎市,水門,0,,,821,429,392,388
82080490,2,龍ケ崎市,南中島町,0,,,1627,774,853,696
82080500,2,龍ケ崎市,宮渕町,0,,,385,189,196,144
82080510,2,龍ケ崎市,緑町,0,,,1022,565,457,552
82080520,3,龍ケ崎市,南が丘,0,,,1271,629,642,559
8208052001,4,龍ケ崎市,南が丘一丁目,0,,,195,102,93,87
8208052002,4,龍ケ崎市,南が丘二丁目,0,,,211,95,116,90
8208052003,4,龍ケ崎市,南が丘三丁目,0,,,228,115,113,109
8208052004,4,龍ケ崎市,南が丘四丁目,0,,,321,158,163,135
8208052005,4,龍ケ崎市,南が丘五丁目,0,,,130,66,64,54
8208052006,4,龍ケ崎市,南が丘六丁目,0,,,186,93,93,84
82080531,3,龍ケ崎市,白羽,0,,,3054,1534,1520,1291
8208053101,4,龍ケ崎市,白羽一丁目,0,,,712,354,358,265
8208053102,4,龍ケ崎市,白羽二丁目,0,,,1018,510,508,423
8208053103,4,龍ケ崎市,白羽三丁目,0,,,716,356,360,277
8208053104,4,龍ケ崎市,白羽四丁目,0,,,608,314,294,326
82080532,2,龍ケ崎市,八代町,0,,,430,224,206,178
82080540,2,龍ケ崎市,野原町,0,,,488,262,226,264
82080550,2,龍ケ崎市,横町,0,,,255,176,79,162
82080560,2,龍ケ崎市,若柴町,0,,,2217,1036,1181,908
82080570,3,龍ケ崎市,長山,0,,,4732,2255,2477,1937
8208057001,4,龍ケ崎市,長山一丁目,0,,,418,198,220,184
8208057002,4,龍ケ崎市,長山二丁目,0,,,471,220,251,203
8208057003,4,龍ケ崎市,長山三丁目,0,,,347,177,170,159
8208057004,4,龍ケ崎市,長山四丁目,0,,,943,410,533,347
8208057005,4,龍ケ崎市,長山五丁目,0,,,623,293,330,270
8208057006,4,龍ケ崎市,長山六丁目,0,,,712,353,359,280
8208057007,4,龍ケ崎市,長山七丁目,0,,,584,284,300,223
8208057008,4,龍ケ崎市,長山八丁目,0,,,634,320,314,271
82080580,3,龍ケ崎市,中根台,0,,,2484,1215,1269,914
8208058001,4,龍ケ崎市,中根台一丁目,0,,,485,247,238,177
8208058002,4,龍ケ崎市,中根台二丁目,0,,,556,273,283,200
8208058003,4,龍ケ崎市,中根台三丁目,0,,,191,96,95,70
8208058004,4,龍ケ崎市,中根台四丁目,0,,,468,223,245,188
8208058005,4,龍ケ崎市,中根台五丁目,0,,,784,376,408,279
82080590,3,龍ケ崎市,平台,0,,,2515,1222,1293,988
8208059001,4,龍ケ崎市,平台一丁目,0,,,480,239,241,195
8208059002,4,龍ケ崎市,平台二丁目,0,,,585,288,297,225
8208059003,4,龍ケ崎市,平台三丁目,0,,,310,170,140,121
8208059004,4,龍ケ崎市,平台四丁目,0,,,700,331,369,261
8208059005,4,龍ケ崎市,平台五丁目,0,,,440,194,246,186
82080600,3,龍ケ崎市,小柴,0,,,2676,1288,1388,1110
8208060001,4,龍ケ崎市,小柴一丁目,0,,,60,35,25,29
8208060002,4,龍ケ崎市,小柴二丁目,0,,,927,466,461,336
8208060003,4,龍ケ崎市,小柴三丁目,0,,,420,210,210,176
8208060004,4,龍ケ崎市,小柴四丁目,0,,,1269,577,692,569
8208060005,4,龍ケ崎市,小柴五丁目,0,,,-,-,-,-
82080620,2,龍ケ崎市,古城,0,,,400,222,178,187
